,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
19262,2014/15,Provincial Health Services Authority,All Facilities,Colostomy/Ileostomy,0,25,1.9,8.8,13.299999999999999,61.60000000000001
19263,2014/15,Provincial Health Services Authority,All Facilities,Cone Biopsy,3,18,4.7,10.5,32.9,73.5
19264,2014/15,Provincial Health Services Authority,All Facilities,Cranial Surgery,3,87,2.4,12.3,16.8,86.10000000000001
19265,2014/15,Provincial Health Services Authority,All Facilities,CSF Drainage,7,556,0.1,1.0,0.7000000000000001,7.0
19266,2014/15,Provincial Health Services Authority,All Facilities,Cyst/Ganglion Removal,13,62,3.8,18.1,26.599999999999998,126.70000000000002
19267,2014/15,Provincial Health Services Authority,All Facilities,D&C and Related Surgery,15,259,2.7,8.5,18.900000000000002,59.5
19268,2014/15,Provincial Health Services Authority,All Facilities,Dental Surgery,351,1070,7.3,25.7,51.1,179.9
19269,2014/15,Provincial Health Services Authority,All Facilities,Examination Under Anaesthetic,47,241,3.0,20.9,21.0,146.29999999999998
19270,2014/15,Provincial Health Services Authority,All Facilities,Excision Gynecomastia,3,10,6.7,21.4,46.9,149.79999999999998
19271,2014/15,Provincial Health Services Authority,All Facilities,Excision Lesion/Tumour,20,172,2.5,14.2,17.5,99.39999999999999
19272,2014/15,Provincial Health Services Authority,All Facilities,Facial Bone Reconstruction,7,6,3.4,8.7,23.8,60.89999999999999
19273,2014/15,Provincial Health Services Authority,All Facilities,Fallopian Tube/Ovarian Surgery,27,139,5.3,15.0,37.1,105.0
19274,2014/15,Provincial Health Services Authority,All Facilities,Fistula Repair - Non Vascular,3,10,12.1,34.9,84.7,244.29999999999998
19275,2014/15,Provincial Health Services Authority,All Facilities,Foreign Body Removal Surgery,0,16,0.7,5.1,4.8999999999999995,35.699999999999996
19276,2014/15,Provincial Health Services Authority,All Facilities,Fracture Repair,3,90,0.1,1.0,0.7000000000000001,7.0
19278,2014/15,Provincial Health Services Authority,All Facilities,Gastrostomy/Jejunostomy,3,63,0.9,5.3,6.3,37.1
19279,2014/15,Provincial Health Services Authority,All Facilities,Hand/Wrist Surgery,3,5,0.9,6.9,6.3,48.300000000000004
19280,2014/15,Provincial Health Services Authority,All Facilities,Hernia Repair - Abdominal,21,269,1.4,15.3,9.799999999999999,107.10000000000001
19283,2014/15,Provincial Health Services Authority,All Facilities,Knee - ACL Repair,3,13,9.7,26.7,67.89999999999999,186.9
19285,2014/15,Provincial Health Services Authority,All Facilities,Knee Arthroscopy,6,27,1.6,13.8,11.200000000000001,96.60000000000001
19286,2014/15,Provincial Health Services Authority,All Facilities,Laparoscopy,17,55,5.0,12.3,35.0,86.10000000000001
19287,2014/15,Provincial Health Services Authority,All Facilities,Laparotomy,0,21,0.4,3.3,2.8000000000000003,23.099999999999998
19288,2014/15,Provincial Health Services Authority,All Facilities,Lens & Vitreous (non-cataract) Surgery,0,6,2.9,7.3,20.3,51.1
19291,2014/15,Provincial Health Services Authority,All Facilities,Male Reproductive Surgery,141,334,10.9,25.0,76.3,175.0
19292,2014/15,Provincial Health Services Authority,All Facilities,Mastectomy,3,25,2.9,4.7,20.3,32.9
19293,2014/15,Provincial Health Services Authority,All Facilities,Mastoidectomy,3,17,5.7,19.0,39.9,133.0
19294,2014/15,Provincial Health Services Authority,All Facilities,Myringotomy,37,249,4.9,17.2,34.300000000000004,120.39999999999999
19295,2014/15,Provincial Health Services Authority,All Facilities,Nasal Surgery,3,9,8.1,28.0,56.699999999999996,196.0
19296,2014/15,Provincial Health Services Authority,All Facilities,Nerve Surgery,0,15,2.7,15.1,18.900000000000002,105.7
19297,2014/15,Provincial Health Services Authority,All Facilities,Oral Cavity & Pharynx Surgery,27,120,5.4,22.3,37.800000000000004,156.1
19298,2014/15,Provincial Health Services Authority,All Facilities,Other Ear Surgery,19,112,2.3,22.4,16.099999999999998,156.79999999999998
19299,2014/15,Provincial Health Services Authority,All Facilities,Other Eye Surgery,182,576,9.0,24.7,63.0,172.9
19300,2014/15,Provincial Health Services Authority,All Facilities,Other Joint Reconstruction,5,12,4.7,29.5,32.9,206.5
19301,2014/15,Provincial Health Services Authority,All Facilities,Other Orthopaedic Surgery,98,437,3.3,18.3,23.099999999999998,128.1
19302,2014/15,Provincial Health Services Authority,All Facilities,Other Urology Surgery,149,323,10.9,29.9,76.3,209.29999999999998
19303,2014/15,Provincial Health Services Authority,All Facilities,Rectal Surgery,0,11,3.9,8.4,27.3,58.800000000000004
19305,2014/15,Provincial Health Services Authority,All Facilities,Scope of Chest,0,11,0.9,2.0,6.3,14.0
19308,2014/15,Provincial Health Services Authority,All Facilities,Sinus Surgery,3,10,1.2,14.7,8.4,102.89999999999999
19309,2014/15,Provincial Health Services Authority,All Facilities,Skin Surgery,24,132,6.0,9.7,42.0,67.89999999999999
19310,2014/15,Provincial Health Services Authority,All Facilities,Skin Tumour Removal,25,190,3.2,20.2,22.400000000000002,141.4
19311,2014/15,Provincial Health Services Authority,All Facilities,Spinal/Back Surgery,50,198,4.0,28.8,28.0,201.6
19312,2014/15,Provincial Health Services Authority,All Facilities,Tendon Surgery,10,35,5.4,13.7,37.800000000000004,95.89999999999999
19314,2014/15,Provincial Health Services Authority,All Facilities,Thyroidectomy,0,5,1.4,3.5,9.799999999999999,24.5
19315,2014/15,Provincial Health Services Authority,All Facilities,Tonsillectomy/Adenoidectomy,74,223,9.1,19.2,63.699999999999996,134.4
19316,2014/15,Provincial Health Services Authority,All Facilities,Tympanoplasty,15,32,9.3,27.6,65.10000000000001,193.20000000000002
19317,2014/15,Provincial Health Services Authority,All Facilities,Uterine Surgery,135,969,4.9,12.7,34.300000000000004,88.89999999999999
19318,2014/15,Provincial Health Services Authority,All Facilities,Vaginal Repair,6,63,4.4,11.4,30.800000000000004,79.8
19319,2014/15,Provincial Health Services Authority,All Facilities,Vascular Surgery - Other,9,169,0.7,7.3,4.8999999999999995,51.1
19320,2014/15,Provincial Health Services Authority,All Facilities,Wound/Laceration Care,6,72,0.1,8.1,0.7000000000000001,56.699999999999996
19412,2014/15,Vancouver Coastal,All Facilities,Abdominoplasty,9,23,4.6,34.3,32.199999999999996,240.09999999999997
19413,2014/15,Vancouver Coastal,All Facilities,All Other Procedures,324,1501,4.3,18.6,30.099999999999998,130.20000000000002
19415,2014/15,Vancouver Coastal,All Facilities,Aortic Aneurysm Repair,16,153,2.1,6.7,14.700000000000001,46.9
19416,2014/15,Vancouver Coastal,All Facilities,Appendectomy,19,30,4.1,12.8,28.699999999999996,89.60000000000001
19417,2014/15,Vancouver Coastal,All Facilities,Bariatric Surgery,11,183,4.6,10.4,32.199999999999996,72.8
19418,2014/15,Vancouver Coastal,All Facilities,Biopsy in OR,78,548,3.1,12.6,21.7,88.2
19419,2014/15,Vancouver Coastal,All Facilities,Bladder Surgery,257,1193,4.4,26.1,30.800000000000004,182.70000000000002
19420,2014/15,Vancouver Coastal,All Facilities,Bowel Resection,120,793,2.7,10.4,18.900000000000002,72.8
19421,2014/15,Vancouver Coastal,All Facilities,Breast Biopsy,21,208,2.9,6.8,20.3,47.6
19422,2014/15,Vancouver Coastal,All Facilities,Breast Reconstruction,251,430,9.9,44.2,69.3,309.40000000000003
19423,2014/15,Vancouver Coastal,All Facilities,Breast Reduction,223,406,12.3,39.5,86.10000000000001,276.5
19424,2014/15,Vancouver Coastal,All Facilities,Cataract Surgery,4901,14179,6.4,24.3,44.800000000000004,170.1
19425,2014/15,Vancouver Coastal,All Facilities,Cholecystectomy,346,1010,6.3,30.4,44.1,212.79999999999998
19426,2014/15,Vancouver Coastal,All Facilities,Colostomy/Ileostomy,89,183,5.9,31.9,41.300000000000004,223.29999999999998
19427,2014/15,Vancouver Coastal,All Facilities,Cone Biopsy,3,30,2.8,9.6,19.599999999999998,67.2
19428,2014/15,Vancouver Coastal,All Facilities,Cranial Surgery,106,483,2.6,31.0,18.2,217.0
19429,2014/15,Vancouver Coastal,All Facilities,CSF Drainage,3,25,1.3,3.7,9.1,25.900000000000002
19430,2014/15,Vancouver Coastal,All Facilities,Cyst/Ganglion Removal,138,442,5.7,24.7,39.9,172.9
19431,2014/15,Vancouver Coastal,All Facilities,D&C and Related Surgery,160,835,3.9,13.6,27.3,95.2
19432,2014/15,Vancouver Coastal,All Facilities,Dental Surgery,99,427,4.7,20.9,32.9,146.29999999999998
19433,2014/15,Vancouver Coastal,All Facilities,Endarterectomy,10,157,1.9,7.1,13.299999999999999,49.699999999999996
19434,2014/15,Vancouver Coastal,All Facilities,Esophagectomy,3,16,1.1,4.3,7.700000000000001,30.099999999999998
19435,2014/15,Vancouver Coastal,All Facilities,Examination Under Anaesthetic,42,159,3.3,16.7,23.099999999999998,116.89999999999999
19436,2014/15,Vancouver Coastal,All Facilities,Excision Gynecomastia,9,39,8.7,38.1,60.89999999999999,266.7
19437,2014/15,Vancouver Coastal,All Facilities,Excision Lesion/Tumour,205,786,5.4,20.8,37.800000000000004,145.6
19438,2014/15,Vancouver Coastal,All Facilities,Facial Bone Reconstruction,37,240,3.6,16.5,25.2,115.5
19439,2014/15,Vancouver Coastal,All Facilities,Fallopian Tube/Ovarian Surgery,223,837,5.9,21.0,41.300000000000004,147.0
19440,2014/15,Vancouver Coastal,All Facilities,Fistula Repair - Non Vascular,3,9,6.0,18.7,42.0,130.9
19441,2014/15,Vancouver Coastal,All Facilities,Foot/Ankle Surgery,155,293,17.0,44.7,119.0,312.90000000000003
19442,2014/15,Vancouver Coastal,All Facilities,Foreign Body Removal Surgery,6,26,4.9,10.8,34.300000000000004,75.60000000000001
19443,2014/15,Vancouver Coastal,All Facilities,Fracture Repair,40,259,1.1,10.9,7.700000000000001,76.3
19444,2014/15,Vancouver Coastal,All Facilities,Free Flap Graft,5,21,2.7,9.9,18.900000000000002,69.3
19446,2014/15,Vancouver Coastal,All Facilities,Hand/Wrist Surgery,72,328,6.1,24.9,42.699999999999996,174.29999999999998
19447,2014/15,Vancouver Coastal,All Facilities,Hernia Repair - Abdominal,945,2370,8.4,33.1,58.800000000000004,231.70000000000002
19448,2014/15,Vancouver Coastal,All Facilities,Hernia Repair - Hiatal,13,55,7.3,51.3,51.1,359.09999999999997
19449,2014/15,Vancouver Coastal,All Facilities,Hip Replacement,742,1841,12.7,33.1,88.89999999999999,231.70000000000002
19450,2014/15,Vancouver Coastal,All Facilities,Kidney/Bladder Stone Removal,42,502,3.4,11.4,23.8,79.8
19451,2014/15,Vancouver Coastal,All Facilities,Knee - ACL Repair,138,575,4.6,18.0,32.199999999999996,126.0
19452,2014/15,Vancouver Coastal,All Facilities,Knee - Meniscectomy,151,568,4.3,21.2,30.099999999999998,148.4
19453,2014/15,Vancouver Coastal,All Facilities,Knee Arthroscopy,122,505,9.1,24.0,63.699999999999996,168.0
19454,2014/15,Vancouver Coastal,All Facilities,Knee Replacement,961,1972,15.0,38.6,105.0,270.2
19455,2014/15,Vancouver Coastal,All Facilities,Laparoscopy,40,322,3.7,16.6,25.900000000000002,116.20000000000002
19456,2014/15,Vancouver Coastal,All Facilities,Laparotomy,13,159,3.1,15.9,21.7,111.3
19457,2014/15,Vancouver Coastal,All Facilities,Lens & Vitreous (non-cataract) Surgery,407,1135,3.9,12.1,27.3,84.7
19458,2014/15,Vancouver Coastal,All Facilities,Ligament Surgery,3,25,3.6,19.4,25.2,135.79999999999998
19459,2014/15,Vancouver Coastal,All Facilities,Lipectomy,10,12,5.7,35.4,39.9,247.79999999999998
19460,2014/15,Vancouver Coastal,All Facilities,Lung Surgery,29,302,1.1,3.9,7.700000000000001,27.3
19461,2014/15,Vancouver Coastal,All Facilities,Male Reproductive Surgery,87,429,5.9,21.1,41.300000000000004,147.70000000000002
19462,2014/15,Vancouver Coastal,All Facilities,Mastectomy,142,1472,2.8,8.1,19.599999999999998,56.699999999999996
19463,2014/15,Vancouver Coastal,All Facilities,Mastoidectomy,70,165,10.7,34.4,74.89999999999999,240.79999999999998
19464,2014/15,Vancouver Coastal,All Facilities,Myringotomy,12,84,2.1,9.9,14.700000000000001,69.3
19465,2014/15,Vancouver Coastal,All Facilities,Nasal Surgery,502,937,9.9,33.0,69.3,231.0
19466,2014/15,Vancouver Coastal,All Facilities,Nerve Surgery,64,220,5.5,25.9,38.5,181.29999999999998
19467,2014/15,Vancouver Coastal,All Facilities,Oral Cavity & Pharynx Surgery,13,30,5.1,14.1,35.699999999999996,98.7
19468,2014/15,Vancouver Coastal,All Facilities,Other Ear Surgery,37,63,11.6,48.6,81.2,340.2
19469,2014/15,Vancouver Coastal,All Facilities,Other Eye Surgery,533,2118,4.0,17.9,28.0,125.29999999999998
19470,2014/15,Vancouver Coastal,All Facilities,Other Joint Reconstruction,214,405,6.7,44.4,46.9,310.8
19471,2014/15,Vancouver Coastal,All Facilities,Other Orthopaedic Surgery,392,1607,3.3,24.3,23.099999999999998,170.1
19472,2014/15,Vancouver Coastal,All Facilities,Other Urology Surgery,302,1821,3.6,13.0,25.2,91.0
19473,2014/15,Vancouver Coastal,All Facilities,Parotidectomy,87,111,13.1,43.0,91.7,301.0
19474,2014/15,Vancouver Coastal,All Facilities,Prostate Surgery,219,1170,4.9,13.6,34.300000000000004,95.2
19475,2014/15,Vancouver Coastal,All Facilities,Rectal Surgery,250,584,8.9,31.3,62.300000000000004,219.1
19476,2014/15,Vancouver Coastal,All Facilities,Rib Resection,6,22,4.8,19.4,33.6,135.79999999999998
19477,2014/15,Vancouver Coastal,All Facilities,Scope of Chest,3,55,1.0,3.7,7.0,25.900000000000002
19478,2014/15,Vancouver Coastal,All Facilities,Shoulder Surgery,291,839,5.9,25.7,41.300000000000004,179.9
19480,2014/15,Vancouver Coastal,All Facilities,Sinus Surgery,481,597,14.0,105.3,98.0,737.1
19481,2014/15,Vancouver Coastal,All Facilities,Skin Surgery,85,215,9.0,41.1,63.0,287.7
19482,2014/15,Vancouver Coastal,All Facilities,Skin Tumour Removal,80,343,3.7,20.1,25.900000000000002,140.70000000000002
19483,2014/15,Vancouver Coastal,All Facilities,Sphincterotomy,10,40,7.4,33.8,51.800000000000004,236.59999999999997
19484,2014/15,Vancouver Coastal,All Facilities,Spinal/Back Surgery,341,1136,5.4,25.4,37.800000000000004,177.79999999999998
19485,2014/15,Vancouver Coastal,All Facilities,Tendon Surgery,31,133,3.0,26.3,21.0,184.1
19486,2014/15,Vancouver Coastal,All Facilities,Thoracotomy,3,27,2.1,4.0,14.700000000000001,28.0
19487,2014/15,Vancouver Coastal,All Facilities,Thyroidectomy,168,435,9.1,34.7,63.699999999999996,242.90000000000003
19488,2014/15,Vancouver Coastal,All Facilities,Tonsillectomy/Adenoidectomy,102,352,6.5,22.8,45.5,159.6
19489,2014/15,Vancouver Coastal,All Facilities,Tympanoplasty,135,251,12.9,36.9,90.3,258.3
19490,2014/15,Vancouver Coastal,All Facilities,Uterine Surgery,666,2790,5.0,19.0,35.0,133.0
19491,2014/15,Vancouver Coastal,All Facilities,Vaginal Repair,123,329,10.1,34.1,70.7,238.70000000000002
19492,2014/15,Vancouver Coastal,All Facilities,Varicose Veins Ligation/Stripping,236,504,13.3,38.1,93.10000000000001,266.7
19493,2014/15,Vancouver Coastal,All Facilities,Vascular Bypass Graft - Non Cardiac,28,184,2.9,10.8,20.3,75.60000000000001
19494,2014/15,Vancouver Coastal,All Facilities,Vascular Surgery - Other,49,318,2.7,11.6,18.900000000000002,81.2
19495,2014/15,Vancouver Coastal,All Facilities,Wound/Laceration Care,50,195,2.3,15.3,16.099999999999998,107.10000000000001
20009,2014/15,Vancouver Island,All Facilities,Abdominoplasty,23,50,22.9,44.7,160.29999999999998,312.90000000000003
20010,2014/15,Vancouver Island,All Facilities,All Other Procedures,240,1221,3.9,18.3,27.3,128.1
20012,2014/15,Vancouver Island,All Facilities,Aortic Aneurysm Repair,11,68,3.9,23.7,27.3,165.9
20013,2014/15,Vancouver Island,All Facilities,Appendectomy,11,34,3.2,14.2,22.400000000000002,99.39999999999999
20014,2014/15,Vancouver Island,All Facilities,Bariatric Surgery,54,173,21.3,118.1,149.1,826.6999999999999
20015,2014/15,Vancouver Island,All Facilities,Biopsy in OR,127,625,3.7,20.9,25.900000000000002,146.29999999999998
20016,2014/15,Vancouver Island,All Facilities,Bladder Surgery,216,1332,4.0,21.0,28.0,147.0
20017,2014/15,Vancouver Island,All Facilities,Bowel Resection,131,642,3.9,16.0,27.3,112.0
20018,2014/15,Vancouver Island,All Facilities,Breast Biopsy,14,139,2.4,11.8,16.8,82.60000000000001
20019,2014/15,Vancouver Island,All Facilities,Breast Reconstruction,103,173,12.0,43.7,84.0,305.90000000000003
20020,2014/15,Vancouver Island,All Facilities,Breast Reduction,202,353,22.1,49.2,154.70000000000002,344.40000000000003
20021,2014/15,Vancouver Island,All Facilities,Cataract Surgery,4001,10256,11.0,35.1,77.0,245.70000000000002
20022,2014/15,Vancouver Island,All Facilities,Cholecystectomy,277,890,6.3,24.2,44.1,169.4
20023,2014/15,Vancouver Island,All Facilities,Colostomy/Ileostomy,27,104,7.4,31.8,51.800000000000004,222.6
20024,2014/15,Vancouver Island,All Facilities,Cone Biopsy,3,35,4.0,8.7,28.0,60.89999999999999
20025,2014/15,Vancouver Island,All Facilities,Cranial Surgery,8,99,2.9,13.9,20.3,97.3
20026,2014/15,Vancouver Island,All Facilities,CSF Drainage,3,8,8.4,12.8,58.800000000000004,89.60000000000001
20027,2014/15,Vancouver Island,All Facilities,Cyst/Ganglion Removal,145,323,8.4,34.7,58.800000000000004,242.90000000000003
20028,2014/15,Vancouver Island,All Facilities,D&C and Related Surgery,77,416,6.1,17.9,42.699999999999996,125.29999999999998
20029,2014/15,Vancouver Island,All Facilities,Dental Surgery,672,1829,15.6,38.3,109.2,268.09999999999997
20030,2014/15,Vancouver Island,All Facilities,Endarterectomy,89,162,5.1,35.9,35.699999999999996,251.29999999999998
20031,2014/15,Vancouver Island,All Facilities,Esophagectomy,14,29,7.3,60.8,51.1,425.59999999999997
20032,2014/15,Vancouver Island,All Facilities,Examination Under Anaesthetic,21,109,6.4,22.0,44.800000000000004,154.0
20033,2014/15,Vancouver Island,All Facilities,Excision Gynecomastia,19,43,18.3,44.1,128.1,308.7
20034,2014/15,Vancouver Island,All Facilities,Excision Lesion/Tumour,92,443,3.7,19.8,25.900000000000002,138.6
20035,2014/15,Vancouver Island,All Facilities,Facial Bone Reconstruction,78,180,13.6,33.1,95.2,231.70000000000002
20036,2014/15,Vancouver Island,All Facilities,Fallopian Tube/Ovarian Surgery,127,571,7.1,23.3,49.699999999999996,163.1
20037,2014/15,Vancouver Island,All Facilities,Fistula Repair - Non Vascular,3,9,11.0,29.2,77.0,204.4
20038,2014/15,Vancouver Island,All Facilities,Foot/Ankle Surgery,54,61,24.6,43.3,172.20000000000002,303.09999999999997
20039,2014/15,Vancouver Island,All Facilities,Foreign Body Removal Surgery,11,37,4.4,14.9,30.800000000000004,104.3
20040,2014/15,Vancouver Island,All Facilities,Fracture Repair,21,110,2.4,28.2,16.8,197.4
20041,2014/15,Vancouver Island,All Facilities,Free Flap Graft,7,45,3.4,18.3,23.8,128.1
20042,2014/15,Vancouver Island,All Facilities,Gastrostomy/Jejunostomy,3,12,4.1,10.7,28.699999999999996,74.89999999999999
20043,2014/15,Vancouver Island,All Facilities,Hand/Wrist Surgery,233,520,8.1,27.2,56.699999999999996,190.4
20044,2014/15,Vancouver Island,All Facilities,Hernia Repair - Abdominal,1049,2207,11.4,40.7,79.8,284.90000000000003
20045,2014/15,Vancouver Island,All Facilities,Hernia Repair - Hiatal,49,62,21.1,43.3,147.70000000000002,303.09999999999997
20046,2014/15,Vancouver Island,All Facilities,Hip Replacement,842,1175,33.9,55.4,237.29999999999998,387.8
20047,2014/15,Vancouver Island,All Facilities,Kidney/Bladder Stone Removal,115,526,3.9,13.9,27.3,97.3
20048,2014/15,Vancouver Island,All Facilities,Knee - ACL Repair,131,318,19.9,44.8,139.29999999999998,313.59999999999997
20049,2014/15,Vancouver Island,All Facilities,Knee - Meniscectomy,67,282,11.0,36.6,77.0,256.2
20050,2014/15,Vancouver Island,All Facilities,Knee Arthroscopy,758,1696,15.0,40.9,105.0,286.3
20051,2014/15,Vancouver Island,All Facilities,Knee Replacement,1634,1427,40.4,57.1,282.8,399.7
20052,2014/15,Vancouver Island,All Facilities,Laparoscopy,65,258,6.2,23.1,43.4,161.70000000000002
20053,2014/15,Vancouver Island,All Facilities,Laparotomy,3,12,1.9,4.7,13.299999999999999,32.9
20054,2014/15,Vancouver Island,All Facilities,Lens & Vitreous (non-cataract) Surgery,79,463,3.1,25.3,21.7,177.1
20055,2014/15,Vancouver Island,All Facilities,Ligament Surgery,0,11,7.4,18.3,51.800000000000004,128.1
20056,2014/15,Vancouver Island,All Facilities,Lipectomy,3,9,9.7,27.1,67.89999999999999,189.70000000000002
20057,2014/15,Vancouver Island,All Facilities,Lung Surgery,3,25,5.0,16.7,35.0,116.89999999999999
