,year,h_a,hosp,prcd,waiting,comp,wait_med,wait_90,wait_median_d,wait_90_d
21909,2015/16,Interior,Pleasant Valley Health Centre,Cataract Surgery,1058,2347,18.1,41.1,126.70000000000002,287.7
21910,2015/16,Interior,Pleasant Valley Health Centre,Foreign Body Removal Surgery,0,14,0.2,0.9,1.4000000000000001,6.3
21911,2015/16,Interior,Pleasant Valley Health Centre,Other Eye Surgery,3,38,5.4,15.2,37.800000000000004,106.39999999999999
21913,2015/16,Interior,Queen Victoria Hospital,All Other Procedures,0,5,7.0,9.1,49.0,63.699999999999996
21919,2015/16,Interior,Queen Victoria Hospital,Fallopian Tube/Ovarian Surgery,0,6,10.4,11.6,72.8,81.2
21921,2015/16,Interior,Queen Victoria Hospital,Hand/Wrist Surgery,8,55,4.1,10.1,28.699999999999996,70.7
21922,2015/16,Interior,Queen Victoria Hospital,Hernia Repair - Abdominal,8,33,7.6,20.0,53.199999999999996,140.0
21924,2015/16,Interior,Queen Victoria Hospital,Knee Arthroscopy,9,48,4.3,9.8,30.099999999999998,68.60000000000001
21926,2015/16,Interior,Queen Victoria Hospital,Nerve Surgery,0,11,5.9,22.6,41.300000000000004,158.20000000000002
21928,2015/16,Interior,Queen Victoria Hospital,Other Orthopaedic Surgery,3,10,6.5,11.8,45.5,82.60000000000001
21932,2015/16,Interior,Queen Victoria Hospital,Tonsillectomy/Adenoidectomy,9,5,6.0,12.9,42.0,90.3
21933,2015/16,Interior,Queen Victoria Hospital,Uterine Surgery,0,8,6.6,10.5,46.199999999999996,73.5
21935,2015/16,Interior,Royal Inland Hospital,Abdominoplasty,0,6,2.9,4.5,20.3,31.5
21936,2015/16,Interior,Royal Inland Hospital,All Other Procedures,24,144,4.6,13.4,32.199999999999996,93.8
21938,2015/16,Interior,Royal Inland Hospital,Aortic Aneurysm Repair,3,5,0.1,1.6,0.7000000000000001,11.200000000000001
21939,2015/16,Interior,Royal Inland Hospital,Appendectomy,3,9,6.0,10.7,42.0,74.89999999999999
21940,2015/16,Interior,Royal Inland Hospital,Biopsy in OR,5,48,1.9,6.7,13.299999999999999,46.9
21941,2015/16,Interior,Royal Inland Hospital,Bladder Surgery,64,258,3.3,30.5,23.099999999999998,213.5
21942,2015/16,Interior,Royal Inland Hospital,Bowel Resection,11,139,3.1,8.3,21.7,58.10000000000001
21943,2015/16,Interior,Royal Inland Hospital,Breast Biopsy,3,61,1.7,4.9,11.9,34.300000000000004
21944,2015/16,Interior,Royal Inland Hospital,Breast Reconstruction,8,78,3.0,12.9,21.0,90.3
21945,2015/16,Interior,Royal Inland Hospital,Breast Reduction,22,125,5.4,22.4,37.800000000000004,156.79999999999998
21946,2015/16,Interior,Royal Inland Hospital,Cataract Surgery,689,1899,23.0,42.7,161.0,298.90000000000003
21947,2015/16,Interior,Royal Inland Hospital,Cholecystectomy,55,194,4.8,17.1,33.6,119.70000000000002
21948,2015/16,Interior,Royal Inland Hospital,Colostomy/Ileostomy,5,21,4.6,11.4,32.199999999999996,79.8
21949,2015/16,Interior,Royal Inland Hospital,Cone Biopsy,3,12,2.1,7.9,14.700000000000001,55.300000000000004
21950,2015/16,Interior,Royal Inland Hospital,Cranial Surgery,3,45,1.4,7.1,9.799999999999999,49.699999999999996
21951,2015/16,Interior,Royal Inland Hospital,Cyst/Ganglion Removal,5,27,7.0,20.7,49.0,144.9
21952,2015/16,Interior,Royal Inland Hospital,D&C and Related Surgery,51,197,3.7,13.7,25.900000000000002,95.89999999999999
21953,2015/16,Interior,Royal Inland Hospital,Dental Surgery,133,347,15.0,43.1,105.0,301.7
21954,2015/16,Interior,Royal Inland Hospital,Endarterectomy,0,20,0.1,1.6,0.7000000000000001,11.200000000000001
21956,2015/16,Interior,Royal Inland Hospital,Examination Under Anaesthetic,3,14,5.1,22.7,35.699999999999996,158.9
21958,2015/16,Interior,Royal Inland Hospital,Excision Lesion/Tumour,13,60,1.9,6.0,13.299999999999999,42.0
21960,2015/16,Interior,Royal Inland Hospital,Fallopian Tube/Ovarian Surgery,44,194,4.2,14.4,29.400000000000002,100.8
21961,2015/16,Interior,Royal Inland Hospital,Foot/Ankle Surgery,3,5,7.0,14.0,49.0,98.0
21963,2015/16,Interior,Royal Inland Hospital,Fracture Repair,3,52,0.7,9.0,4.8999999999999995,63.0
21965,2015/16,Interior,Royal Inland Hospital,Hand/Wrist Surgery,27,78,13.6,33.2,95.2,232.40000000000003
21966,2015/16,Interior,Royal Inland Hospital,Hernia Repair - Abdominal,104,311,7.7,23.9,53.9,167.29999999999998
21967,2015/16,Interior,Royal Inland Hospital,Hernia Repair - Hiatal,3,9,15.1,34.6,105.7,242.20000000000002
21968,2015/16,Interior,Royal Inland Hospital,Hip Replacement,234,264,35.9,101.5,251.29999999999998,710.5
21969,2015/16,Interior,Royal Inland Hospital,Kidney/Bladder Stone Removal,23,107,5.0,15.7,35.0,109.89999999999999
21970,2015/16,Interior,Royal Inland Hospital,Knee - ACL Repair,25,88,5.8,20.7,40.6,144.9
21971,2015/16,Interior,Royal Inland Hospital,Knee - Meniscectomy,68,212,9.9,44.4,69.3,310.8
21972,2015/16,Interior,Royal Inland Hospital,Knee Arthroscopy,70,144,5.8,25.8,40.6,180.6
21973,2015/16,Interior,Royal Inland Hospital,Knee Replacement,323,372,36.3,56.7,254.09999999999997,396.90000000000003
21974,2015/16,Interior,Royal Inland Hospital,Laparoscopy,11,55,5.7,13.9,39.9,97.3
21976,2015/16,Interior,Royal Inland Hospital,Lens & Vitreous (non-cataract) Surgery,35,243,0.4,15.0,2.8000000000000003,105.0
21977,2015/16,Interior,Royal Inland Hospital,Ligament Surgery,3,6,5.8,9.9,40.6,69.3
21978,2015/16,Interior,Royal Inland Hospital,Lipectomy,3,11,3.4,6.3,23.8,44.1
21979,2015/16,Interior,Royal Inland Hospital,Male Reproductive Surgery,38,67,15.1,50.8,105.7,355.59999999999997
21980,2015/16,Interior,Royal Inland Hospital,Mastectomy,19,175,2.0,4.7,14.0,32.9
21982,2015/16,Interior,Royal Inland Hospital,Myringotomy,5,54,5.2,10.6,36.4,74.2
21983,2015/16,Interior,Royal Inland Hospital,Nasal Surgery,68,135,22.7,57.6,158.9,403.2
21984,2015/16,Interior,Royal Inland Hospital,Nerve Surgery,157,242,4.5,41.8,31.5,292.59999999999997
21986,2015/16,Interior,Royal Inland Hospital,Other Ear Surgery,3,7,5.1,10.8,35.699999999999996,75.60000000000001
21987,2015/16,Interior,Royal Inland Hospital,Other Eye Surgery,0,26,0.1,1.5,0.7000000000000001,10.5
21988,2015/16,Interior,Royal Inland Hospital,Other Joint Reconstruction,44,123,13.7,40.1,95.89999999999999,280.7
21989,2015/16,Interior,Royal Inland Hospital,Other Orthopaedic Surgery,118,310,7.8,42.0,54.6,294.0
21990,2015/16,Interior,Royal Inland Hospital,Other Urology Surgery,23,120,5.9,21.7,41.300000000000004,151.9
21991,2015/16,Interior,Royal Inland Hospital,Parotidectomy,3,12,6.4,21.0,44.800000000000004,147.0
21992,2015/16,Interior,Royal Inland Hospital,Prostate Surgery,40,200,4.4,24.6,30.800000000000004,172.20000000000002
21993,2015/16,Interior,Royal Inland Hospital,Rectal Surgery,8,40,6.1,34.0,42.699999999999996,238.0
21995,2015/16,Interior,Royal Inland Hospital,Shoulder Surgery,26,197,2.3,9.2,16.099999999999998,64.39999999999999
21997,2015/16,Interior,Royal Inland Hospital,Sinus Surgery,60,110,9.9,35.0,69.3,245.0
21998,2015/16,Interior,Royal Inland Hospital,Skin Surgery,3,42,2.8,11.0,19.599999999999998,77.0
21999,2015/16,Interior,Royal Inland Hospital,Skin Tumour Removal,8,51,3.0,8.0,21.0,56.0
22001,2015/16,Interior,Royal Inland Hospital,Spinal/Back Surgery,164,264,4.4,32.6,30.800000000000004,228.20000000000002
22002,2015/16,Interior,Royal Inland Hospital,Tendon Surgery,11,59,2.9,17.4,20.3,121.79999999999998
22003,2015/16,Interior,Royal Inland Hospital,Thyroidectomy,14,44,6.9,13.3,48.300000000000004,93.10000000000001
22004,2015/16,Interior,Royal Inland Hospital,Tonsillectomy/Adenoidectomy,34,178,11.3,32.7,79.10000000000001,228.90000000000003
22005,2015/16,Interior,Royal Inland Hospital,Tympanoplasty,15,32,20.2,68.4,141.4,478.80000000000007
22006,2015/16,Interior,Royal Inland Hospital,Uterine Surgery,82,411,4.7,15.6,32.9,109.2
22007,2015/16,Interior,Royal Inland Hospital,Vaginal Repair,27,76,8.9,26.1,62.300000000000004,182.70000000000002
22008,2015/16,Interior,Royal Inland Hospital,Varicose Veins Ligation/Stripping,15,35,4.0,19.3,28.0,135.1
22009,2015/16,Interior,Royal Inland Hospital,Vascular Bypass Graft - Non Cardiac,5,89,1.1,8.6,7.700000000000001,60.199999999999996
22010,2015/16,Interior,Royal Inland Hospital,Vascular Surgery - Other,6,101,1.1,3.1,7.700000000000001,21.7
22011,2015/16,Interior,Royal Inland Hospital,Wound/Laceration Care,3,16,0.9,8.9,6.3,62.300000000000004
22012,2015/16,Interior,Shuswap Lake General Hospital,All Other Procedures,3,22,6.8,10.3,47.6,72.10000000000001
22015,2015/16,Interior,Shuswap Lake General Hospital,Biopsy in OR,5,20,3.4,10.9,23.8,76.3
22016,2015/16,Interior,Shuswap Lake General Hospital,Bladder Surgery,3,8,6.0,16.8,42.0,117.60000000000001
22017,2015/16,Interior,Shuswap Lake General Hospital,Bowel Resection,3,26,4.6,8.5,32.199999999999996,59.5
22018,2015/16,Interior,Shuswap Lake General Hospital,Breast Biopsy,3,15,4.0,7.4,28.0,51.800000000000004
22020,2015/16,Interior,Shuswap Lake General Hospital,Cholecystectomy,13,57,6.3,12.5,44.1,87.5
22023,2015/16,Interior,Shuswap Lake General Hospital,Cyst/Ganglion Removal,9,24,7.4,22.4,51.800000000000004,156.79999999999998
22024,2015/16,Interior,Shuswap Lake General Hospital,D&C and Related Surgery,67,90,14.0,24.2,98.0,169.4
22025,2015/16,Interior,Shuswap Lake General Hospital,Dental Surgery,5,15,23.4,31.0,163.79999999999998,217.0
22026,2015/16,Interior,Shuswap Lake General Hospital,Examination Under Anaesthetic,0,5,4.9,9.7,34.300000000000004,67.89999999999999
22027,2015/16,Interior,Shuswap Lake General Hospital,Excision Lesion/Tumour,5,11,3.4,14.0,23.8,98.0
22028,2015/16,Interior,Shuswap Lake General Hospital,Fallopian Tube/Ovarian Surgery,29,34,16.2,26.8,113.39999999999999,187.6
22029,2015/16,Interior,Shuswap Lake General Hospital,Foot/Ankle Surgery,3,5,10.3,11.6,72.10000000000001,81.2
22030,2015/16,Interior,Shuswap Lake General Hospital,Foreign Body Removal Surgery,3,13,5.7,10.0,39.9,70.0
22032,2015/16,Interior,Shuswap Lake General Hospital,Hand/Wrist Surgery,23,98,7.8,16.8,54.6,117.60000000000001
22033,2015/16,Interior,Shuswap Lake General Hospital,Hernia Repair - Abdominal,42,139,7.9,18.9,55.300000000000004,132.29999999999998
22034,2015/16,Interior,Shuswap Lake General Hospital,Hernia Repair - Hiatal,3,8,12.6,20.4,88.2,142.79999999999998
22035,2015/16,Interior,Shuswap Lake General Hospital,Knee - Meniscectomy,3,114,8.1,16.0,56.699999999999996,112.0
22036,2015/16,Interior,Shuswap Lake General Hospital,Knee Arthroscopy,28,38,6.4,14.3,44.800000000000004,100.10000000000001
22037,2015/16,Interior,Shuswap Lake General Hospital,Laparoscopy,10,26,9.3,25.5,65.10000000000001,178.5
22040,2015/16,Interior,Shuswap Lake General Hospital,Male Reproductive Surgery,18,11,6.1,15.6,42.699999999999996,109.2
22041,2015/16,Interior,Shuswap Lake General Hospital,Mastectomy,5,15,3.9,5.3,27.3,37.1
22042,2015/16,Interior,Shuswap Lake General Hospital,Nerve Surgery,6,51,9.0,14.7,63.0,102.89999999999999
22044,2015/16,Interior,Shuswap Lake General Hospital,Other Joint Reconstruction,3,19,7.9,12.6,55.300000000000004,88.2
22045,2015/16,Interior,Shuswap Lake General Hospital,Other Orthopaedic Surgery,17,66,7.6,18.0,53.199999999999996,126.0
22046,2015/16,Interior,Shuswap Lake General Hospital,Other Urology Surgery,3,17,6.4,22.7,44.800000000000004,158.9
22047,2015/16,Interior,Shuswap Lake General Hospital,Rectal Surgery,6,17,6.3,14.7,44.1,102.89999999999999
22049,2015/16,Interior,Shuswap Lake General Hospital,Skin Tumour Removal,21,67,5.0,13.6,35.0,95.2
22053,2015/16,Interior,Shuswap Lake General Hospital,Uterine Surgery,29,58,14.4,30.4,100.8,212.79999999999998
22054,2015/16,Interior,Shuswap Lake General Hospital,Vaginal Repair,28,33,18.0,30.6,126.0,214.20000000000002
22055,2015/16,Interior,Shuswap Lake General Hospital,Varicose Veins Ligation/Stripping,19,36,22.9,35.9,160.29999999999998,251.29999999999998
22059,2015/16,Interior,Summerland Memorial Health Centre,Biopsy in OR,3,15,2.9,7.1,20.3,49.699999999999996
22060,2015/16,Interior,Summerland Memorial Health Centre,Cataract Surgery,609,1568,9.1,29.0,63.699999999999996,203.0
22061,2015/16,Interior,Summerland Memorial Health Centre,Dental Surgery,89,338,8.3,21.5,58.10000000000001,150.5
22063,2015/16,Interior,Summerland Memorial Health Centre,Excision Lesion/Tumour,3,7,1.9,6.2,13.299999999999999,43.4
22067,2015/16,Interior,Summerland Memorial Health Centre,Myringotomy,3,22,3.4,9.5,23.8,66.5
22068,2015/16,Interior,Summerland Memorial Health Centre,Nasal Surgery,37,119,9.1,20.6,63.699999999999996,144.20000000000002
22071,2015/16,Interior,Summerland Memorial Health Centre,Other Eye Surgery,6,26,4.2,18.1,29.400000000000002,126.70000000000002
22072,2015/16,Interior,Summerland Memorial Health Centre,Sinus Surgery,6,52,11.1,19.9,77.7,139.29999999999998
22073,2015/16,Interior,Summerland Memorial Health Centre,Skin Tumour Removal,3,31,2.7,7.0,18.900000000000002,49.0
22074,2015/16,Interior,Summerland Memorial Health Centre,Tonsillectomy/Adenoidectomy,21,116,7.9,16.1,55.300000000000004,112.70000000000002
22075,2015/16,Interior,Vernon Jubilee Hospital,All Other Procedures,19,95,4.7,25.6,32.9,179.20000000000002
22078,2015/16,Interior,Vernon Jubilee Hospital,Biopsy in OR,14,108,4.9,16.6,34.300000000000004,116.20000000000002
22079,2015/16,Interior,Vernon Jubilee Hospital,Bladder Surgery,16,116,3.1,12.2,21.7,85.39999999999999
22080,2015/16,Interior,Vernon Jubilee Hospital,Bowel Resection,9,100,2.9,9.3,20.3,65.10000000000001
22081,2015/16,Interior,Vernon Jubilee Hospital,Breast Biopsy,3,30,2.9,4.6,20.3,32.199999999999996
22082,2015/16,Interior,Vernon Jubilee Hospital,Cholecystectomy,30,148,4.7,14.0,32.9,98.0
22083,2015/16,Interior,Vernon Jubilee Hospital,Colostomy/Ileostomy,3,25,6.4,23.1,44.800000000000004,161.70000000000002
22085,2015/16,Interior,Vernon Jubilee Hospital,Cyst/Ganglion Removal,10,29,7.6,31.1,53.199999999999996,217.70000000000002
22086,2015/16,Interior,Vernon Jubilee Hospital,D&C and Related Surgery,21,190,2.9,7.4,20.3,51.800000000000004
22087,2015/16,Interior,Vernon Jubilee Hospital,Dental Surgery,32,18,41.3,123.1,289.09999999999997,861.6999999999999
22088,2015/16,Interior,Vernon Jubilee Hospital,Examination Under Anaesthetic,3,7,7.1,27.1,49.699999999999996,189.70000000000002
22089,2015/16,Interior,Vernon Jubilee Hospital,Excision Lesion/Tumour,8,29,3.3,11.5,23.099999999999998,80.5
22090,2015/16,Interior,Vernon Jubilee Hospital,Fallopian Tube/Ovarian Surgery,11,64,3.4,11.6,23.8,81.2
22091,2015/16,Interior,Vernon Jubilee Hospital,Foot/Ankle Surgery,6,12,20.6,32.4,144.20000000000002,226.79999999999998
22093,2015/16,Interior,Vernon Jubilee Hospital,Fracture Repair,8,6,1.5,2.6,10.5,18.2
22095,2015/16,Interior,Vernon Jubilee Hospital,Hand/Wrist Surgery,10,40,8.1,31.5,56.699999999999996,220.5
22096,2015/16,Interior,Vernon Jubilee Hospital,Hernia Repair - Abdominal,143,473,7.6,28.5,53.199999999999996,199.5
22097,2015/16,Interior,Vernon Jubilee Hospital,Hernia Repair - Hiatal,11,8,15.9,28.1,111.3,196.70000000000002
22098,2015/16,Interior,Vernon Jubilee Hospital,Hip Replacement,110,210,28.6,74.6,200.20000000000002,522.1999999999999
22099,2015/16,Interior,Vernon Jubilee Hospital,Kidney/Bladder Stone Removal,3,27,4.0,8.5,28.0,59.5
22100,2015/16,Interior,Vernon Jubilee Hospital,Knee - ACL Repair,15,44,16.5,53.5,115.5,374.5
22101,2015/16,Interior,Vernon Jubilee Hospital,Knee - Meniscectomy,3,21,8.6,30.9,60.199999999999996,216.29999999999998
22102,2015/16,Interior,Vernon Jubilee Hospital,Knee Arthroscopy,25,37,8.0,43.3,56.0,303.09999999999997
22103,2015/16,Interior,Vernon Jubilee Hospital,Knee Replacement,302,328,45.5,91.6,318.5,641.1999999999999
22104,2015/16,Interior,Vernon Jubilee Hospital,Laparoscopy,0,17,2.6,6.7,18.2,46.9
22107,2015/16,Interior,Vernon Jubilee Hospital,Male Reproductive Surgery,7,55,4.9,12.1,34.300000000000004,84.7
22108,2015/16,Interior,Vernon Jubilee Hospital,Mastectomy,9,120,2.0,4.6,14.0,32.199999999999996
22109,2015/16,Interior,Vernon Jubilee Hospital,Mastoidectomy,26,15,76.4,90.9,534.8000000000001,636.3000000000001
22110,2015/16,Interior,Vernon Jubilee Hospital,Myringotomy,22,77,11.1,25.0,77.7,175.0
22111,2015/16,Interior,Vernon Jubilee Hospital,Nasal Surgery,45,29,62.9,91.7,440.3,641.9
22112,2015/16,Interior,Vernon Jubilee Hospital,Nerve Surgery,3,6,11.9,24.8,83.3,173.6
22113,2015/16,Interior,Vernon Jubilee Hospital,Oral Cavity & Pharynx Surgery,0,6,6.4,11.5,44.800000000000004,80.5
22115,2015/16,Interior,Vernon Jubilee Hospital,Other Joint Reconstruction,77,84,26.1,40.6,182.70000000000002,284.2
22116,2015/16,Interior,Vernon Jubilee Hospital,Other Orthopaedic Surgery,58,117,10.4,32.2,72.8,225.40000000000003
22117,2015/16,Interior,Vernon Jubilee Hospital,Other Urology Surgery,26,214,3.7,14.6,25.900000000000002,102.2
22118,2015/16,Interior,Vernon Jubilee Hospital,Parotidectomy,7,7,47.7,75.1,333.90000000000003,525.6999999999999
22119,2015/16,Interior,Vernon Jubilee Hospital,Prostate Surgery,20,112,4.7,17.0,32.9,119.0
22120,2015/16,Interior,Vernon Jubilee Hospital,Rectal Surgery,16,46,11.5,28.9,80.5,202.29999999999998
22121,2015/16,Interior,Vernon Jubilee Hospital,Shoulder Surgery,156,90,52.4,80.3,366.8,562.1
22122,2015/16,Interior,Vernon Jubilee Hospital,Sinus Surgery,87,55,73.9,89.0,517.3000000000001,623.0
22124,2015/16,Interior,Vernon Jubilee Hospital,Skin Tumour Removal,10,70,3.9,16.8,27.3,117.60000000000001
22125,2015/16,Interior,Vernon Jubilee Hospital,Sphincterotomy,3,8,3.6,9.1,25.2,63.699999999999996
22126,2015/16,Interior,Vernon Jubilee Hospital,Spinal/Back Surgery,21,145,9.7,30.1,67.89999999999999,210.70000000000002
22127,2015/16,Interior,Vernon Jubilee Hospital,Tendon Surgery,11,6,24.5,50.0,171.5,350.0
22128,2015/16,Interior,Vernon Jubilee Hospital,Thyroidectomy,8,23,11.9,37.7,83.3,263.90000000000003
22129,2015/16,Interior,Vernon Jubilee Hospital,Tonsillectomy/Adenoidectomy,30,111,16.4,45.9,114.79999999999998,321.3
22130,2015/16,Interior,Vernon Jubilee Hospital,Tympanoplasty,29,31,65.6,86.9,459.19999999999993,608.3000000000001
22131,2015/16,Interior,Vernon Jubilee Hospital,Uterine Surgery,29,208,4.7,12.7,32.9,88.89999999999999
22132,2015/16,Interior,Vernon Jubilee Hospital,Vaginal Repair,3,35,6.6,15.5,46.199999999999996,108.5
22133,2015/16,Interior,Vernon Jubilee Hospital,Varicose Veins Ligation/Stripping,10,20,17.6,41.6,123.20000000000002,291.2
22134,2015/16,Interior,Vernon Jubilee Hospital,Vascular Surgery - Other,3,34,2.1,3.9,14.700000000000001,27.3
22135,2015/16,Interior,Vernon Jubilee Hospital,Wound/Laceration Care,3,11,4.7,20.7,32.9,144.9
22216,2015/16,Northern,Bulkley Valley District Hospital,All Other Procedures,0,11,2.3,12.1,16.099999999999998,84.7
22219,2015/16,Northern,Bulkley Valley District Hospital,Biopsy in OR,0,7,0.7,9.1,4.8999999999999995,63.699999999999996
22220,2015/16,Northern,Bulkley Valley District Hospital,Bladder Surgery,3,5,9.0,14.2,63.0,99.39999999999999
22223,2015/16,Northern,Bulkley Valley District Hospital,Cholecystectomy,3,8,3.1,12.1,21.7,84.7
22224,2015/16,Northern,Bulkley Valley District Hospital,Cyst/Ganglion Removal,3,17,1.1,5.9,7.700000000000001,41.300000000000004
22225,2015/16,Northern,Bulkley Valley District Hospital,D&C and Related Surgery,0,11,0.1,1.0,0.7000000000000001,7.0
22226,2015/16,Northern,Bulkley Valley District Hospital,Dental Surgery,8,17,6.9,14.2,48.300000000000004,99.39999999999999
22227,2015/16,Northern,Bulkley Valley District Hospital,Excision Lesion/Tumour,3,7,2.0,5.6,14.0,39.199999999999996
22228,2015/16,Northern,Bulkley Valley District Hospital,Fallopian Tube/Ovarian Surgery,3,9,8.7,15.7,60.89999999999999,109.89999999999999
22233,2015/16,Northern,Bulkley Valley District Hospital,Hand/Wrist Surgery,3,18,2.2,7.6,15.400000000000002,53.199999999999996
22234,2015/16,Northern,Bulkley Valley District Hospital,Hernia Repair - Abdominal,3,51,4.0,18.0,28.0,126.0
22235,2015/16,Northern,Bulkley Valley District Hospital,Knee - ACL Repair,3,10,2.1,7.7,14.700000000000001,53.9
22236,2015/16,Northern,Bulkley Valley District Hospital,Knee - Meniscectomy,0,10,1.1,11.9,7.700000000000001,83.3
